state,year,month,deaths
VT,2017,August,109.0
VT,2017,September,106.0
VT,2017,October,104.0
VT,2017,November,115.0
VT,2015,January,100.0
VT,2015,February,100.0
VT,2015,March,98.780487804878
VT,2015,April,98.8235294117647
VT,2015,May,98.9010989010989
VT,2015,June,98.936170212766
VT,2015,July,97.89473684210529
VT,2015,August,98.0
VT,2015,September,98.0
VT,2015,October,97.9166666666667
VT,2015,November,97.979797979798
VT,2015,December,97.979797979798
VT,2016,January,97.0
VT,2016,February,97.1428571428571
VT,2016,March,97.1153846153846
VT,2016,April,97.196261682243
VT,2016,May,97.1153846153846
VT,2016,June,97.196261682243
VT,2016,July,98.1818181818182
VT,2016,August,98.2608695652174
VT,2016,September,98.30508474576271
VT,2016,October,98.4496124031008
VT,2016,November,97.65625
VT,2016,December,97.7941176470588
VT,2017,January,98.5401459854015
VT,2017,February,98.56115107913669
VT,2017,March,99.30069930069929
VT,2017,April,99.30069930069929
VT,2017,May,99.29078014184401
VT,2017,June,99.27536231884059
VT,2017,July,99.29078014184401
VT,2017,August,99.2424242424242
VT,2017,September,99.2307692307692
VT,2017,October,99.2063492063492
VT,2017,November,100.0
VT,2015,January,5.0
VT,2015,February,5.0
VT,2015,March,4.0
VT,2015,April,4.0
VT,2015,May,4.0
VT,2015,June,3.0
VT,2015,July,3.0
VT,2015,August,3.0
VT,2015,September,3.0
VT,2015,October,1.0
VT,2015,November,1.0
VT,2015,December,0.0
VT,2016,January,0.0
VT,2016,February,0.0
VT,2016,March,0.0
VT,2016,April,1.0
VT,2016,May,1.0
VT,2016,June,1.0
VT,2016,July,1.0
VT,2016,August,1.0
VT,2016,September,1.0
VT,2016,October,2.0
VT,2016,November,2.0
VT,2016,December,3.0
VT,2017,January,4.0
VT,2017,February,5.0
VT,2017,March,9.0
VT,2017,April,8.0
VT,2017,May,8.0
VT,2017,June,8.0
VT,2017,July,8.0
VT,2017,August,9.0
VT,2017,September,9.0
VT,2017,October,9.0
VT,2017,November,10.0
VT,2015,January,20.0
VT,2015,February,20.0
VT,2015,March,19.0
VT,2015,April,23.0
VT,2015,May,25.0
VT,2015,June,27.0
VT,2015,July,27.0
VT,2015,August,33.0
VT,2015,September,32.0
VT,2015,October,32.0
VT,2015,November,36.0
VT,2015,December,33.0
VT,2016,January,33.0
VT,2016,February,34.0
VT,2016,March,39.0
VT,2016,April,36.0
VT,2016,May,35.0
VT,2016,June,36.0
VT,2016,July,39.0
VT,2016,August,39.0
VT,2016,September,43.0
VT,2016,October,47.0
VT,2016,November,47.0
VT,2016,December,56.0
VT,2017,January,61.0
VT,2017,February,63.0
VT,2017,March,64.0
VT,2017,April,69.0
VT,2017,May,70.0
VT,2017,June,71.0
VT,2017,July,73.0
VT,2017,August,72.0
VT,2017,September,69.0
VT,2017,October,71.0
VT,2017,November,78.0
WA,2015,January,87.0
WA,2015,February,88.0
WA,2015,March,88.0
WA,2015,April,87.0
WA,2015,May,85.0
WA,2015,June,85.0
WA,2015,July,85.0
WA,2015,August,82.0
WA,2015,September,87.0
WA,2015,October,84.0
WA,2015,November,84.0
WA,2015,December,82.0
WA,2016,January,86.0
WA,2016,February,89.0
WA,2016,March,88.0
WA,2016,April,86.0
WA,2016,May,86.0
WA,2016,June,82.0
WA,2016,July,80.0
WA,2016,August,92.0
WA,2016,September,93.0
WA,2016,October,89.0
WA,2016,November,83.0
WA,2016,December,83.0
WA,2017,January,82.0
WA,2017,February,84.0
WA,2017,March,84.0
WA,2017,April,95.0
WA,2017,May,92.0
WA,2017,June,93.0
WA,2017,July,100.0
WA,2017,August,93.0
WA,2017,September,92.0
WA,2017,October,97.0
WA,2017,November,105.0
WA,2015,January,288.0
WA,2015,February,286.0
WA,2015,March,297.0
WA,2015,April,292.0
WA,2015,May,285.0
WA,2015,June,293.0
WA,2015,July,288.0
WA,2015,August,299.0
WA,2015,September,311.0
WA,2015,October,307.0
WA,2015,November,307.0
WA,2015,December,306.0
WA,2016,January,323.0
WA,2016,February,320.0
WA,2016,March,317.0
WA,2016,April,333.0
WA,2016,May,335.0
WA,2016,June,326.0
WA,2016,July,334.0
WA,2016,August,323.0
WA,2016,September,319.0
WA,2016,October,310.0
WA,2016,November,299.0
WA,2016,December,294.0
WA,2017,January,286.0
WA,2017,February,291.0
WA,2017,March,299.0
WA,2017,April,289.0
WA,2017,May,296.0
WA,2017,June,300.0
WA,2017,July,298.0
WA,2017,August,301.0
WA,2017,September,304.0
WA,2017,October,303.0
WA,2017,November,306.0
WA,2015,January,110.0
WA,2015,February,106.0
WA,2015,March,111.0
WA,2015,April,109.0
WA,2015,May,116.0
WA,2015,June,110.0
WA,2015,July,108.0
WA,2015,August,105.0
WA,2015,September,111.0
WA,2015,October,112.0
WA,2015,November,109.0
WA,2015,December,115.0
WA,2016,January,119.0
WA,2016,February,121.0
WA,2016,March,116.0
WA,2016,April,122.0
WA,2016,May,114.0
WA,2016,June,122.0
WA,2016,July,132.0
WA,2016,August,135.0
WA,2016,September,136.0
WA,2016,October,133.0
WA,2016,November,132.0
WA,2016,December,129.0
WA,2017,January,128.0
WA,2017,February,122.0
WA,2017,March,127.0
WA,2017,April,120.0
WA,2017,May,121.0
WA,2017,June,113.0
WA,2017,July,110.0
WA,2017,August,112.0
WA,2017,September,113.0
WA,2017,October,116.0
WA,2017,November,121.0
WA,2015,February,52591.0
WA,2015,January,291.0
WA,2015,February,282.0
WA,2015,March,280.0
WA,2015,April,279.0
WA,2015,May,281.0
WA,2015,June,280.0
WA,2015,July,273.0
WA,2015,August,266.0
WA,2015,September,264.0
WA,2015,October,268.0
WA,2015,November,267.0
WA,2015,December,264.0
WA,2016,January,272.0
WA,2016,February,278.0
WA,2016,March,281.0
WA,2016,April,294.0
WA,2016,May,281.0
WA,2016,June,295.0
WA,2016,July,302.0
WA,2016,August,308.0
WA,2016,September,300.0
WA,2016,October,298.0
WA,2016,November,288.0
WA,2016,December,293.0
WA,2017,January,283.0
WA,2017,February,275.0
WA,2017,March,279.0
WA,2017,April,260.0
WA,2017,May,260.0
WA,2017,June,247.0
WA,2017,July,240.0
WA,2017,August,236.0
WA,2017,September,247.0
WA,2017,October,247.0
WA,2017,November,251.0
WA,2015,January,52487.0
WA,2015,March,52850.0
WA,2015,April,53014.0
WA,2015,May,53397.0
WA,2015,June,53657.0
WA,2015,July,53954.0
WA,2015,August,54015.0
WA,2015,September,54328.0
WA,2015,October,54453.0
WA,2015,November,54460.0
WA,2015,December,54629.0
WA,2016,January,54442.0
WA,2016,February,54675.0
WA,2016,March,54741.0
WA,2016,April,54840.0
WA,2016,May,54753.0
WA,2016,June,54715.0
WA,2016,July,54657.0
WA,2016,August,54630.0
WA,2016,September,54583.0
WA,2016,October,54690.0
WA,2016,November,54609.0
WA,2016,December,54767.0
WA,2017,January,55778.0
WA,2017,February,56091.0
WA,2017,March,56124.0
WA,2017,April,56114.0
WA,2017,May,56195.0
WA,2017,June,56115.0
WA,2017,July,56178.0
WA,2017,August,56504.0
WA,2017,September,56598.0
WA,2017,October,56639.0
WA,2017,November,57002.0
WA,2015,January,996.0
WA,2015,February,1000.0
WA,2015,March,1018.0
WA,2015,April,1017.0
WA,2015,May,1020.0
WA,2015,June,1050.0
WA,2015,July,1068.0
WA,2015,August,1066.0
WA,2015,September,1090.0
WA,2015,October,1099.0
WA,2015,November,1110.0
WA,2015,December,1109.0
WA,2016,January,1134.0
WA,2016,February,1139.0
WA,2016,March,1137.0
WA,2016,April,1165.0
WA,2016,May,1163.0
WA,2016,June,1162.0
WA,2016,July,1177.0
WA,2016,August,1183.0
WA,2016,September,1171.0
WA,2016,October,1155.0
WA,2016,November,1127.0
WA,2016,December,1117.0
WA,2017,January,1106.0
WA,2017,February,1109.0
WA,2017,March,1121.0
WA,2017,April,1097.0
WA,2017,May,1093.0
WA,2017,June,1068.0
WA,2017,July,1060.0
WA,2017,August,1065.0
WA,2017,September,1091.0
WA,2017,October,1108.0
WA,2017,November,1126.0
WA,2015,January,678.0
WA,2015,February,674.0
WA,2015,March,686.0
WA,2015,April,683.0
WA,2015,May,684.0
WA,2015,June,691.0
WA,2015,July,691.0
WA,2015,August,694.0
WA,2015,September,704.0
WA,2015,October,705.0
WA,2015,November,704.0
WA,2015,December,702.0
WA,2016,January,721.0
WA,2016,February,722.0
WA,2016,March,722.0
WA,2016,April,751.0
WA,2016,May,742.0
WA,2016,June,750.0
WA,2016,July,768.0
WA,2016,August,766.0
WA,2016,September,758.0
WA,2016,October,748.0
WA,2016,November,725.0
WA,2016,December,721.0
WA,2017,January,709.0
WA,2017,February,707.0
WA,2017,March,722.0
WA,2017,April,689.0
WA,2017,May,689.0
WA,2017,June,675.0
WA,2017,July,667.0
WA,2017,August,669.0
WA,2017,September,691.0
WA,2017,October,700.0
WA,2017,November,721.0
WA,2015,January,96.18473895582329
WA,2015,February,95.8
WA,2015,March,95.57956777996071
WA,2015,April,95.47689282202559
WA,2015,May,94.80392156862742
WA,2015,June,95.0476190476191
WA,2015,July,95.0374531835206
WA,2015,August,95.21575984990619
WA,2015,September,95.2293577981651
WA,2015,October,95.3594176524113
WA,2015,November,95.2252252252252
WA,2015,December,94.67989179440941
WA,2016,January,94.8853615520282
WA,2016,February,94.9078138718174
WA,2016,March,94.89885664028141
WA,2016,April,94.4206008583691
WA,2016,May,94.23903697334481
WA,2016,June,93.631669535284
WA,2016,July,93.79779099405269
WA,2016,August,93.6601859678783
WA,2016,September,93.68061485909479
WA,2016,October,93.4199134199134
WA,2016,November,93.167701863354
WA,2016,December,93.64368845120859
WA,2017,January,93.2188065099458
WA,2017,February,93.50766456266909
WA,2017,March,93.8447814451383
WA,2017,April,94.0747493163172
WA,2017,May,94.41903019213171
WA,2017,June,94.6629213483146
WA,2017,July,94.15094339622641
WA,2017,August,94.27230046948358
WA,2017,September,93.76718606782771
WA,2017,October,94.1335740072202
WA,2017,November,94.316163410302
WA,2015,January,242.0
WA,2015,February,241.0
WA,2015,March,245.0
WA,2015,April,248.0
WA,2015,May,250.0
WA,2015,June,263.0
WA,2015,July,281.0
WA,2015,August,292.0
WA,2015,September,310.0
WA,2015,October,311.0
WA,2015,November,315.0
WA,2015,December,311.0
WA,2016,January,316.0
WA,2016,February,316.0
WI,2016,June,51012.0
WA,2016,March,317.0
WA,2016,April,323.0
WA,2016,May,328.0
WA,2016,June,324.0
WA,2016,July,330.0
WA,2016,August,332.0
WA,2016,September,327.0
WA,2016,October,324.0
WA,2016,November,328.0
WA,2016,December,335.0
WA,2017,January,340.0
WA,2017,February,350.0
WA,2017,March,357.0
WA,2017,April,369.0
WA,2017,May,367.0
WA,2017,June,364.0
WA,2017,July,360.0
WA,2017,August,372.0
WA,2017,September,383.0
WA,2017,October,388.0
WA,2017,November,388.0
WA,2015,January,67.0
WA,2015,February,68.0
WA,2015,March,67.0
WA,2015,April,68.0
WA,2015,May,68.0
WA,2015,June,68.0
WA,2015,July,74.0
WA,2015,August,74.0
WA,2015,September,73.0
WA,2015,October,70.0
WA,2015,November,67.0
WA,2015,December,65.0
WA,2016,January,61.0
WA,2016,February,59.0
WA,2016,March,64.0
WA,2016,April,68.0
WA,2016,May,76.0
WA,2016,June,77.0
WA,2016,July,78.0
WA,2016,August,88.0
WA,2016,September,88.0
WA,2016,October,89.0
WA,2016,November,93.0
WA,2016,December,94.0
WA,2017,January,101.0
WA,2017,February,104.0
WA,2017,March,105.0
WA,2017,April,105.0
WA,2017,May,98.0
WA,2017,June,103.0
WA,2017,July,100.0
WA,2017,August,95.0
WA,2017,September,104.0
WA,2017,October,115.0
WA,2017,November,120.0
WI,2015,January,50658.0
WI,2015,February,50801.0
WI,2015,March,51128.0
WI,2015,April,51340.0
WI,2015,May,51231.0
WI,2015,June,51287.0
WI,2015,July,51319.0
WI,2015,August,51338.0
WI,2015,September,51390.0
WI,2015,October,51449.0
WI,2015,November,51286.0
WI,2015,December,51074.0
WI,2016,January,50651.0
WI,2016,February,50878.0
WI,2016,March,50880.0
WI,2016,April,50822.0
WI,2016,May,51035.0
WI,2016,July,51026.0
WI,2016,August,51239.0
WI,2016,September,51256.0
WI,2016,October,51210.0
WI,2016,November,51336.0
WI,2016,December,51650.0
WI,2017,January,51927.0
WI,2017,February,51898.0
WI,2017,March,51835.0
WI,2017,April,51847.0
WI,2017,May,52006.0
WI,2017,June,52184.0
WI,2017,July,52302.0
WI,2017,August,52300.0
WI,2017,September,52421.0
WI,2017,October,52432.0
WI,2017,November,52561.0
WI,2015,January,849.0
WI,2015,February,872.0
WI,2015,March,872.0
WI,2015,April,871.0
WI,2015,May,862.0
WI,2015,June,860.0
WI,2015,July,849.0
WI,2015,August,836.0
WI,2015,September,880.0
WI,2015,October,887.0
WI,2015,November,867.0
WI,2015,December,873.0
WI,2016,January,895.0
WI,2016,February,912.0
WI,2016,March,924.0
WI,2016,April,934.0
WI,2016,May,968.0
WI,2016,June,972.0
WI,2016,July,1004.0
WI,2016,August,1054.0
WI,2016,September,1056.0
WI,2016,October,1062.0
WI,2016,November,1066.0
WI,2016,December,1079.0
WI,2017,January,1101.0
WI,2017,February,1105.0
WI,2017,March,1096.0
WI,2017,April,1093.0
WI,2017,May,1094.0
WI,2017,June,1123.0
WI,2017,July,1132.0
WI,2017,August,1132.0
WI,2017,September,1127.0
WI,2017,October,1139.0
WI,2017,November,1136.0
WV,2015,January,60.0
WV,2015,February,63.0
WV,2015,March,67.0
WV,2015,April,67.0
WV,2015,May,69.0
WV,2015,June,69.0
WV,2015,July,73.0
WV,2015,August,73.0
WV,2015,September,80.0
WV,2015,October,88.0
WV,2015,November,93.0
WV,2015,December,100.0
WV,2016,January,102.0
WV,2016,February,101.0
WV,2016,March,100.0
WV,2016,April,108.0
WV,2016,May,115.0
WV,2016,June,122.0
WV,2016,July,124.0
WV,2016,August,131.0
WV,2016,September,131.0
WV,2016,October,137.0
WV,2016,November,151.0
WV,2016,December,152.0
WV,2017,January,160.0
WV,2017,February,164.0
WV,2017,March,173.0
WV,2017,April,181.0
WV,2017,May,174.0
WV,2017,June,179.0
WV,2017,July,183.0
WV,2017,August,193.0
WV,2017,September,202.0
WV,2017,October,198.0
WV,2017,November,190.0
WV,2015,January,178.0
WV,2015,February,177.0
WV,2015,March,183.0
WV,2015,April,187.0
WV,2015,May,184.0
WV,2015,June,182.0
WV,2015,July,189.0
WV,2015,August,187.0
WV,2015,September,198.0
WV,2015,October,208.0
WV,2015,November,207.0
WV,2015,December,200.0
WV,2016,January,199.0
WV,2016,February,209.0
WV,2016,March,214.0
WV,2016,April,211.0
WV,2016,May,218.0
WV,2016,June,228.0
WV,2016,July,240.0
WV,2016,August,244.0
WV,2016,September,238.0
WV,2016,October,231.0
WV,2016,November,243.0
WV,2016,December,241.0
WV,2017,January,246.0
WV,2017,February,243.0
WV,2017,March,248.0
WV,2017,April,256.0
WV,2017,May,260.0
WV,2017,June,259.0
WV,2017,July,253.0
WV,2017,August,252.0
WV,2017,September,250.0
WV,2017,October,257.0
WV,2017,November,253.0
WV,2015,January,41.0
WV,2015,February,41.0
WV,2015,March,39.0
WV,2015,April,39.0
WV,2015,May,37.0
WV,2015,June,37.0
WV,2015,July,33.0
WV,2015,August,33.0
WV,2015,September,29.0
WV,2015,October,31.0
WV,2015,November,31.0
WV,2015,December,31.0
WV,2016,January,30.0
WV,2016,February,31.0
WV,2016,March,29.0
WV,2016,April,30.0
WV,2016,May,29.0
WV,2016,June,29.0
WV,2016,July,32.0
WV,2016,August,31.0
WV,2016,September,31.0
WV,2016,October,31.0
WV,2016,November,32.0
WV,2016,December,28.0
WV,2017,January,27.0
WV,2017,February,27.0
WV,2017,March,28.0
WV,2017,April,29.0
WV,2017,May,30.0
WV,2017,June,28.0
WV,2017,July,29.0
WV,2017,August,33.0
WV,2017,September,34.0
WV,2017,October,34.0
WV,2017,November,34.0
WV,2015,January,374.0
WV,2015,February,377.0
WV,2015,March,387.0
WV,2015,April,389.0
WV,2015,May,386.0
WV,2015,June,390.0
WV,2015,July,375.0
WV,2015,August,377.0
WV,2015,September,374.0
WV,2015,October,368.0
WV,2015,November,361.0
WV,2015,December,360.0
WV,2016,January,356.0
WV,2016,February,361.0
WV,2016,March,357.0
WV,2016,April,352.0
WV,2016,May,348.0
WV,2016,June,351.0
WV,2016,July,350.0
WV,2016,August,341.0
WV,2016,September,345.0
WV,2016,October,329.0
WV,2016,November,325.0
WV,2016,December,325.0
WV,2017,January,324.0
WV,2017,February,320.0
WV,2017,March,311.0
WV,2017,April,315.0
WV,2017,May,320.0
WV,2017,June,316.0
WV,2017,July,316.0
WV,2017,August,305.0
WV,2017,September,290.0
WV,2017,October,287.0
WV,2017,November,281.0
WV,2015,January,21732.0
WV,2015,February,21811.0
WV,2015,March,21882.0
WV,2015,April,22086.0
WV,2015,May,22201.0
WV,2015,June,22163.0
WV,2015,July,22290.0
WV,2015,August,22290.0
WV,2015,September,22294.0
WV,2015,October,22365.0
WV,2015,November,22251.0
WV,2015,December,22173.0
WV,2016,January,21943.0
WV,2016,February,21824.0
WV,2016,March,21804.0
WV,2016,April,21727.0
WV,2016,May,21717.0
WV,2016,June,21817.0
WV,2016,July,21830.0
WV,2016,August,21807.0
WV,2016,September,21845.0
WV,2016,October,21840.0
WV,2016,November,21916.0
WV,2016,December,21990.0
WV,2017,January,22173.0
WV,2017,February,22226.0
WV,2017,March,22371.0
WV,2017,April,22448.0
WV,2017,May,22418.0
WV,2017,June,22366.0
WV,2017,July,22279.0
WV,2017,August,22366.0
WV,2017,September,22294.0
WV,2017,October,22371.0
WV,2017,November,22420.0
WV,2015,January,644.0
WV,2015,February,653.0
WV,2015,March,671.0
WV,2015,April,683.0
WV,2015,May,681.0
WV,2015,June,681.0
WV,2015,July,684.0
WV,2015,August,682.0
WV,2015,September,686.0
WV,2015,October,717.0
WV,2015,November,719.0
WV,2015,December,729.0
WV,2016,January,731.0
WV,2016,February,755.0
WV,2016,March,757.0
WV,2016,April,764.0
WV,2016,May,779.0
WV,2016,June,804.0
WV,2016,July,809.0
WV,2016,August,821.0
WV,2016,September,838.0
WV,2016,October,824.0
WV,2016,November,856.0
WV,2016,December,879.0
WV,2017,January,911.0
WV,2017,February,929.0
WV,2017,March,948.0
WV,2017,April,982.0
WV,2017,May,988.0
WV,2017,June,1002.0
WV,2017,July,1021.0
WV,2017,August,1017.0
WV,2017,September,996.0
WV,2017,October,999.0
WV,2017,November,983.0
WV,2015,January,580.0
WV,2015,February,585.0
WV,2015,March,599.0
WV,2015,April,615.0
WV,2015,May,609.0
WV,2015,June,614.0
WV,2015,July,611.0
WV,2015,August,609.0
WV,2015,September,612.0
WV,2015,October,637.0
WV,2015,November,634.0
WV,2015,December,636.0
WV,2016,January,631.0
WV,2016,February,653.0
WV,2016,March,658.0
WV,2016,April,653.0
WV,2016,May,662.0
WV,2016,June,682.0
WV,2016,July,691.0
WV,2016,August,696.0
WV,2016,September,709.0
WV,2016,October,689.0
WV,2016,November,714.0
WV,2016,December,734.0
WV,2017,January,761.0
WV,2017,February,778.0
WV,2017,March,790.0
WV,2017,April,820.0
WV,2017,May,837.0
WV,2017,June,844.0
WV,2017,July,864.0
WV,2017,August,865.0
WV,2017,September,846.0
WV,2017,October,856.0
WV,2017,November,845.0
WV,2015,January,99.53416149068322
WV,2015,February,99.54058192955591
WV,2015,March,99.70193740685541
WV,2015,April,99.7071742313324
WV,2015,May,99.55947136563879
WV,2015,June,99.55947136563879
WV,2015,July,99.26900584795321
WV,2015,August,99.266862170088
WV,2015,September,99.27113702623909
WV,2015,October,99.302649930265
WV,2015,November,99.3045897079277
WV,2015,December,99.45130315500691
WV,2016,January,99.5896032831737
WV,2016,February,99.47019867549672
WV,2016,March,99.47159841479531
WV,2016,April,99.34554973821992
WV,2016,May,99.1014120667522
WV,2016,June,98.75621890547261
WV,2016,July,99.0111248454883
WV,2016,August,98.9037758830694
WV,2016,September,98.6873508353222
WV,2016,October,98.4223300970874
WV,2016,November,97.89719626168221
WV,2016,December,97.38339021615471
WV,2017,January,97.25576289791441
WV,2017,February,97.3089343379978
WV,2017,March,97.2573839662447
WV,2017,April,97.4541751527495
WV,2017,May,97.57085020242909
WV,2017,June,97.80439121756491
WV,2017,July,97.845249755142
WV,2017,August,97.7384464110128
WV,2017,September,97.89156626506019
WV,2017,October,98.09809809809809
WV,2017,November,98.57578840284842
WV,2015,January,40.0
WV,2015,February,43.0
WV,2015,March,49.0
WV,2015,April,50.0
WV,2015,May,51.0
WV,2015,June,50.0
WV,2015,July,51.0
WV,2015,August,51.0
WV,2015,September,56.0
WV,2015,October,63.0
WV,2015,November,67.0
WV,2015,December,66.0
WV,2016,January,68.0
WV,2016,February,70.0
WV,2016,March,66.0
WV,2016,April,66.0
WV,2016,May,64.0
WV,2016,June,71.0
WV,2016,July,78.0
WV,2016,August,82.0
WV,2016,September,85.0
WV,2016,October,87.0
WV,2016,November,97.0
WV,2016,December,115.0
WV,2017,January,122.0
WV,2017,February,128.0
WV,2017,March,146.0
WV,2017,April,164.0
WV,2017,May,170.0
WV,2017,June,174.0
WV,2017,July,185.0
WV,2017,August,197.0
WV,2017,September,203.0
WV,2017,October,215.0
WV,2017,November,220.0
WV,2015,January,128.0
WV,2015,February,139.0
WV,2015,March,143.0
WV,2015,April,165.0
WV,2015,May,164.0
WV,2015,June,167.0
WV,2015,July,176.0
WV,2015,August,177.0
WV,2015,September,187.0
WV,2015,October,206.0
WV,2015,November,210.0
WV,2015,December,224.0
WV,2016,January,230.0
WV,2016,February,252.0
WV,2016,March,263.0
WV,2016,April,258.0
WV,2016,May,273.0
WV,2016,June,292.0
WV,2016,July,311.0
WV,2016,August,325.0
WV,2016,September,349.0
WV,2016,October,363.0
WV,2016,November,398.0
WV,2016,December,432.0
WV,2017,January,475.0
WV,2017,February,498.0
WV,2017,March,523.0
WV,2017,April,564.0
WV,2017,May,586.0
WV,2017,June,609.0
WV,2017,July,621.0
WV,2017,August,634.0
WV,2017,September,627.0
WV,2017,October,639.0
WV,2017,November,635.0
WY,2015,January,4365.0
WY,2015,February,4395.0
WY,2015,March,4456.0
WY,2015,April,4526.0
WY,2015,May,4507.0
WY,2015,June,4487.0
WY,2015,July,4521.0
WY,2015,August,4541.0
WY,2015,September,4508.0
WY,2015,October,4499.0
WY,2015,November,4500.0
WY,2015,December,4507.0
WY,2016,January,4445.0
WY,2016,February,4454.0
WY,2016,March,4422.0
WY,2016,April,4379.0
