State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
FL,Florida,2017,April,Number of Deaths,201342,,100,0.043706727856086,* Underreported due to incomplete data
FL,Florida,2017,May,Number of Deaths,201707,,100,0.042140332264126,* Underreported due to incomplete data
FL,Florida,2017,June,Number of Deaths,202315,,100,0.042013691520648,* Underreported due to incomplete data
FL,Florida,2017,July,Number of Deaths,202401,,100,0.04051363382592,* Underreported due to incomplete data
FL,Florida,2017,August,Number of Deaths,202942,,100,0.041391136383794,* Underreported due to incomplete data
FL,Florida,2017,September,Number of Deaths,203978,,100,0.048534645893185,* Underreported due to incomplete data
FL,Florida,2017,October,Number of Deaths,204664,,100,0.06009850291209,* Underreported due to incomplete data
FL,Florida,2017,November,Number of Deaths,205027,,100,0.073648836494706,* Underreported due to incomplete data
FL,Florida,2015,January,Number of Drug Overdose Deaths,2755,2781,100,0.03488925305281,
FL,Florida,2015,February,Number of Drug Overdose Deaths,2824,2851,100,0.034104443546652,
FL,Florida,2015,March,Number of Drug Overdose Deaths,2862,2889,100,0.033377663042061,
FL,Florida,2015,April,Number of Drug Overdose Deaths,2886,2912,100,0.032246655709738,
FL,Florida,2015,May,Number of Drug Overdose Deaths,2958,2985,100,0.033149114038132,
FL,Florida,2015,June,Number of Drug Overdose Deaths,2983,3010,100,0.031542968245022,
FL,Florida,2015,July,Number of Drug Overdose Deaths,3117,3145,100,0.031463571889104,
FL,Florida,2015,August,Number of Drug Overdose Deaths,3204,3231,100,0.028811919902863,
FL,Florida,2015,September,Number of Drug Overdose Deaths,3270,3297,100,0.027678539393225,
FL,Florida,2015,October,Number of Drug Overdose Deaths,3341,3370,100,0.030163753393422,
FL,Florida,2015,November,Number of Drug Overdose Deaths,3340,3371,100,0.032768251660173,
FL,Florida,2015,December,Number of Drug Overdose Deaths,3352,3385,100,0.036541994987056,
FL,Florida,2016,January,Number of Drug Overdose Deaths,3324,3357,100,0.037665755120995,
FL,Florida,2016,February,Number of Drug Overdose Deaths,3401,3435,100,0.038068585186176,
FL,Florida,2016,March,Number of Drug Overdose Deaths,3596,3633,100,0.038931434572138,
FL,Florida,2016,April,Number of Drug Overdose Deaths,3703,3742,100,0.040840705931602,
FL,Florida,2016,May,Number of Drug Overdose Deaths,3759,3800,100,0.042336138740117,
FL,Florida,2016,June,Number of Drug Overdose Deaths,3843,3886,100,0.04534500415238,
FL,Florida,2016,July,Number of Drug Overdose Deaths,3973,4019,100,0.04727219124397,
FL,Florida,2016,August,Number of Drug Overdose Deaths,4091,4142,100,0.051697921946275,
FL,Florida,2016,September,Number of Drug Overdose Deaths,4279,4333,100,0.052631046244471,
FL,Florida,2016,October,Number of Drug Overdose Deaths,4579,4638,100,0.054989405710826,
FL,Florida,2016,November,Number of Drug Overdose Deaths,4836,4898,100,0.054703497008873,
FL,Florida,2016,December,Number of Drug Overdose Deaths,4996,5054,100,0.047008461523074,
FL,Florida,2017,January,Number of Drug Overdose Deaths,5180,5197,100,0.046792941235035,* Underreported due to incomplete data
FL,Florida,2017,February,Number of Drug Overdose Deaths,5231,5267,100,0.046335508943252,* Underreported due to incomplete data
FL,Florida,2017,March,Number of Drug Overdose Deaths,5287,5324,100,0.045300226003325,* Underreported due to incomplete data
FL,Florida,2017,April,Number of Drug Overdose Deaths,5386,5426,100,0.043706727856086,* Underreported due to incomplete data
FL,Florida,2017,May,Number of Drug Overdose Deaths,5535,5574,100,0.042140332264126,* Underreported due to incomplete data
FL,Florida,2017,June,Number of Drug Overdose Deaths,5675,5736,100,0.042013691520648,* Underreported due to incomplete data
FL,Florida,2017,July,Number of Drug Overdose Deaths,5601,5673,100,0.04051363382592,* Underreported due to incomplete data
FL,Florida,2017,August,Number of Drug Overdose Deaths,5624,5723,100,0.041391136383794,* Underreported due to incomplete data
FL,Florida,2017,September,Number of Drug Overdose Deaths,5586,5685,100,0.048534645893185,* Underreported due to incomplete data
FL,Florida,2017,October,Number of Drug Overdose Deaths,5467,5562,100,0.06009850291209,* Underreported due to incomplete data
FL,Florida,2017,November,Number of Drug Overdose Deaths,5401,5491,100,0.073648836494706,* Underreported due to incomplete data
GA,Georgia,2015,January,Number of Deaths,77687,,100,0.087530732297553,
GA,Georgia,2015,February,Number of Deaths,78215,,100,0.093332480981909,
GA,Georgia,2015,March,Number of Deaths,78805,,100,0.091364761119218,
GA,Georgia,2015,April,Number of Deaths,79111,,100,0.098595644095006,
GA,Georgia,2015,May,Number of Deaths,79186,,100,0.099765109994191,
GA,Georgia,2015,June,Number of Deaths,79559,,100,0.091755803868827,
GA,Georgia,2015,July,Number of Deaths,79994,,100,0.088756656749256,
GA,Georgia,2015,August,Number of Deaths,80081,,100,0.081167817584696,
GA,Georgia,2015,September,Number of Deaths,80392,,100,0.077122101701662,
GA,Georgia,2015,October,Number of Deaths,80715,,100,0.083008114972434,
GA,Georgia,2015,November,Number of Deaths,80919,,100,0.07661982970625,
GA,Georgia,2015,December,Number of Deaths,80541,,100,0.079462633937994,
GA,Georgia,2016,January,Number of Deaths,80247,,100,0.078507607761038,
GA,Georgia,2016,February,Number of Deaths,80280,,100,0.073492775286497,
GA,Georgia,2016,March,Number of Deaths,80292,,100,0.072236337368605,
GA,Georgia,2016,April,Number of Deaths,80405,,100,0.064672594987874,
GA,Georgia,2016,May,Number of Deaths,80430,,100,0.067139127191346,
GA,Georgia,2016,June,Number of Deaths,80535,,100,0.075743465573974,
GA,Georgia,2016,July,Number of Deaths,80602,,100,0.075680504205851,
GA,Georgia,2016,August,Number of Deaths,81003,,100,0.076540375047838,
GA,Georgia,2016,September,Number of Deaths,81280,,100,0.077509842519685,
GA,Georgia,2016,October,Number of Deaths,81277,,100,0.072591261980634,
GA,Georgia,2016,November,Number of Deaths,81392,,100,0.077403184588166,
GA,Georgia,2016,December,Number of Deaths,81783,,100,0.084369612266608,
GA,Georgia,2017,January,Number of Deaths,82148,,100,0.080342795929298,* Underreported due to incomplete data
GA,Georgia,2017,February,Number of Deaths,82141,,100,0.080349642687574,* Underreported due to incomplete data
GA,Georgia,2017,March,Number of Deaths,82431,,100,0.078853829263263,* Underreported due to incomplete data
GA,Georgia,2017,April,Number of Deaths,82580,,100,0.082344393315573,* Underreported due to incomplete data
GA,Georgia,2017,May,Number of Deaths,82805,,100,0.082120644888594,* Underreported due to incomplete data
GA,Georgia,2017,June,Number of Deaths,82939,,100,0.081987967060128,* Underreported due to incomplete data
GA,Georgia,2017,July,Number of Deaths,83076,,100,0.086667629640329,* Underreported due to incomplete data
GA,Georgia,2017,August,Number of Deaths,83106,,100,0.093856039275143,* Underreported due to incomplete data
GA,Georgia,2017,September,Number of Deaths,83175,,100,0.093778178539224,* Underreported due to incomplete data
GA,Georgia,2017,October,Number of Deaths,83559,,100,0.095740734092079,* Underreported due to incomplete data
GA,Georgia,2017,November,Number of Deaths,83624,,100,0.090883000095666,* Underreported due to incomplete data
GA,Georgia,2015,January,Number of Drug Overdose Deaths,1206,1229,100,0.087530732297553,
GA,Georgia,2015,February,Number of Drug Overdose Deaths,1235,1260,100,0.093332480981909,
GA,Georgia,2015,March,Number of Drug Overdose Deaths,1257,1282,100,0.091364761119218,
GA,Georgia,2015,April,Number of Drug Overdose Deaths,1270,1296,100,0.098595644095006,
GA,Georgia,2015,May,Number of Drug Overdose Deaths,1289,1316,100,0.099765109994191,
GA,Georgia,2015,June,Number of Drug Overdose Deaths,1311,1337,100,0.091755803868827,
GA,Georgia,2015,July,Number of Drug Overdose Deaths,1330,1355,100,0.088756656749256,
GA,Georgia,2015,August,Number of Drug Overdose Deaths,1327,1351,100,0.081167817584696,
GA,Georgia,2015,September,Number of Drug Overdose Deaths,1314,1336,100,0.077122101701662,
GA,Georgia,2015,October,Number of Drug Overdose Deaths,1337,1361,100,0.083008114972434,
GA,Georgia,2015,November,Number of Drug Overdose Deaths,1315,1337,100,0.07661982970625,
GA,Georgia,2015,December,Number of Drug Overdose Deaths,1308,1331,100,0.079462633937994,
GA,Georgia,2016,January,Number of Drug Overdose Deaths,1299,1321,100,0.078507607761038,
GA,Georgia,2016,February,Number of Drug Overdose Deaths,1277,1298,100,0.073492775286497,
GA,Georgia,2016,March,Number of Drug Overdose Deaths,1278,1299,100,0.072236337368605,
GA,Georgia,2016,April,Number of Drug Overdose Deaths,1291,1310,100,0.064672594987874,
GA,Georgia,2016,May,Number of Drug Overdose Deaths,1268,1287,100,0.067139127191346,
GA,Georgia,2016,June,Number of Drug Overdose Deaths,1279,1301,100,0.075743465573974,
GA,Georgia,2016,July,Number of Drug Overdose Deaths,1270,1291,100,0.075680504205851,
GA,Georgia,2016,August,Number of Drug Overdose Deaths,1275,1297,100,0.076540375047838,
GA,Georgia,2016,September,Number of Drug Overdose Deaths,1289,1311,100,0.077509842519685,
GA,Georgia,2016,October,Number of Drug Overdose Deaths,1298,1319,100,0.072591261980634,
GA,Georgia,2016,November,Number of Drug Overdose Deaths,1344,1367,100,0.077403184588166,
GA,Georgia,2016,December,Number of Drug Overdose Deaths,1370,1395,100,0.084369612266608,
GA,Georgia,2017,January,Number of Drug Overdose Deaths,1399,1412,100,0.080342795929298,* Underreported due to incomplete data
GA,Georgia,2017,February,Number of Drug Overdose Deaths,1418,1436,100,0.080349642687574,* Underreported due to incomplete data
GA,Georgia,2017,March,Number of Drug Overdose Deaths,1436,1455,100,0.078853829263263,* Underreported due to incomplete data
GA,Georgia,2017,April,Number of Drug Overdose Deaths,1467,1488,100,0.082344393315573,* Underreported due to incomplete data
GA,Georgia,2017,May,Number of Drug Overdose Deaths,1484,1505,100,0.082120644888594,* Underreported due to incomplete data
GA,Georgia,2017,June,Number of Drug Overdose Deaths,1485,1512,100,0.081987967060128,* Underreported due to incomplete data
GA,Georgia,2017,July,Number of Drug Overdose Deaths,1493,1525,100,0.086667629640329,* Underreported due to incomplete data
GA,Georgia,2017,August,Number of Drug Overdose Deaths,1501,1542,100,0.093856039275143,* Underreported due to incomplete data
GA,Georgia,2017,September,Number of Drug Overdose Deaths,1499,1538,100,0.093778178539224,* Underreported due to incomplete data
GA,Georgia,2017,October,Number of Drug Overdose Deaths,1520,1556,100,0.095740734092079,* Underreported due to incomplete data
GA,Georgia,2017,November,Number of Drug Overdose Deaths,1506,1536,100,0.090883000095666,* Underreported due to incomplete data
HI,Hawaii,2015,January,Number of Deaths,11026,,100,0.018138944313441,
HI,Hawaii,2015,February,Number of Deaths,11076,,100,0.018057060310581,
HI,Hawaii,2015,March,Number of Deaths,11073,,100,0.018061952497065,
HI,Hawaii,2015,April,Number of Deaths,11031,,100,0.018130722509292,
HI,Hawaii,2015,May,Number of Deaths,11063,,100,0.018078278947844,
HI,Hawaii,2015,June,Number of Deaths,11100,,100,0.018018018018018,
HI,Hawaii,2015,July,Number of Deaths,11111,,100,0.0180001800018,
HI,Hawaii,2015,August,Number of Deaths,11116,,100,0.017992083483267,
HI,Hawaii,2015,September,Number of Deaths,11154,,100,0.017930787161556,
HI,Hawaii,2015,October,Number of Deaths,11187,,100,0.026816840976133,
HI,Hawaii,2015,November,Number of Deaths,11203,,100,0.017852360974739,
HI,Hawaii,2015,December,Number of Deaths,11208,,100,0.008922198429693,
HI,Hawaii,2016,January,Number of Deaths,11070,,100,0.00903342366757,
HI,Hawaii,2016,February,Number of Deaths,11065,,100,0.018075011296882,
HI,Hawaii,2016,March,Number of Deaths,11067,,100,0.018071744826963,
HI,Hawaii,2016,April,Number of Deaths,11057,,100,0.018088088993398,
HI,Hawaii,2016,May,Number of Deaths,10969,,100,0.054699607986143,
HI,Hawaii,2016,June,Number of Deaths,10901,,100,0.091734703238235,
HI,Hawaii,2016,July,Number of Deaths,10896,,100,0.12848751835536,
HI,Hawaii,2016,August,Number of Deaths,10892,,100,0.165258905618803,
HI,Hawaii,2016,September,Number of Deaths,10824,,100,0.203252032520325,
HI,Hawaii,2016,October,Number of Deaths,10870,,100,0.220791168353266,
HI,Hawaii,2016,November,Number of Deaths,10939,,100,0.265106499680044,
HI,Hawaii,2016,December,Number of Deaths,11041,,100,0.326057422334933,
HI,Hawaii,2017,January,Number of Deaths,11142,,100,0.323101777059774,* Underreported due to incomplete data
HI,Hawaii,2017,February,Number of Deaths,11113,,100,0.314946459101953,* Underreported due to incomplete data
HI,Hawaii,2017,March,Number of Deaths,11138,,100,0.314239540312444,* Underreported due to incomplete data
HI,Hawaii,2017,April,Number of Deaths,11207,,100,0.312304809494066,* Underreported due to incomplete data
HI,Hawaii,2017,May,Number of Deaths,11308,,100,0.282985496993279,* Underreported due to incomplete data
HI,Hawaii,2017,June,Number of Deaths,11383,,100,0.245980848633928,* Underreported due to incomplete data
HI,Hawaii,2017,July,Number of Deaths,11389,,100,0.219510053560453,* Underreported due to incomplete data
HI,Hawaii,2017,August,Number of Deaths,11418,,100,0.201436328603959,* Underreported due to incomplete data
HI,Hawaii,2017,September,Number of Deaths,11440,,100,0.174825174825175,* Underreported due to incomplete data
HI,Hawaii,2017,October,Number of Deaths,11406,,100,0.166578993512187,* Underreported due to incomplete data
HI,Hawaii,2017,November,Number of Deaths,11465,,100,0.130832969908417,* Underreported due to incomplete data
HI,Hawaii,2015,January,Number of Drug Overdose Deaths,157,159,100,0.018138944313441,
HI,Hawaii,2015,February,Number of Drug Overdose Deaths,161,163,100,0.018057060310581,
HI,Hawaii,2015,March,Number of Drug Overdose Deaths,158,160,100,0.018061952497065,
HI,Hawaii,2015,April,Number of Drug Overdose Deaths,157,159,100,0.018130722509292,
HI,Hawaii,2015,May,Number of Drug Overdose Deaths,163,165,100,0.018078278947844,
HI,Hawaii,2015,June,Number of Drug Overdose Deaths,147,148,100,0.018018018018018,
HI,Hawaii,2015,July,Number of Drug Overdose Deaths,147,148,100,0.0180001800018,
HI,Hawaii,2015,August,Number of Drug Overdose Deaths,149,150,100,0.017992083483267,
HI,Hawaii,2015,September,Number of Drug Overdose Deaths,153,154,100,0.017930787161556,
HI,Hawaii,2015,October,Number of Drug Overdose Deaths,156,158,100,0.026816840976133,
HI,Hawaii,2015,November,Number of Drug Overdose Deaths,165,167,100,0.017852360974739,
HI,Hawaii,2015,December,Number of Drug Overdose Deaths,171,172,100,0.008922198429693,
HI,Hawaii,2016,January,Number of Drug Overdose Deaths,174,175,100,0.00903342366757,
HI,Hawaii,2016,February,Number of Drug Overdose Deaths,181,183,100,0.018075011296882,
HI,Hawaii,2016,March,Number of Drug Overdose Deaths,187,189,100,0.018071744826963,
HI,Hawaii,2016,April,Number of Drug Overdose Deaths,191,193,100,0.018088088993398,
HI,Hawaii,2016,May,Number of Drug Overdose Deaths,190,193,100,0.054699607986143,
HI,Hawaii,2016,June,Number of Drug Overdose Deaths,194,198,100,0.091734703238235,
